id,id_str,url,date,user,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,hashtags,cashtags,mentionedUsers,links,viewCount,retweetedTweet,quotedTweet,place,coordinates,inReplyToTweetId,inReplyToUser,source,sourceUrl,sourceLabel,media
545965826054963200,545965826054963200,https://twitter.com/elonmusk/status/545965826054963200,2014-12-19 15:36:11+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",Falcon/Dragon launch punted to early Jan. Need time to review all systems thoroughly again.,51,203,393,0,545965826054963200,[],[],[],[],,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
542004522298535936,542004522298535936,https://twitter.com/elonmusk/status/542004522298535936,2014-12-08 17:15:22+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",Dune series by Herbert also brilliant. He advocates placing limits on machine intelligence.,225,428,1022,11,542004522298535936,[],[],[],[],,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
542000615287574528,542000615287574528,https://twitter.com/elonmusk/status/542000615287574528,2014-12-08 16:59:51+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",Reread Asimov's Foundation series. Brilliant.,187,533,1452,6,542000615287574528,[],[],[],[],,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
537016081915719680,537016081915719680,https://twitter.com/elonmusk/status/537016081915719680,2014-11-24 22:53:05+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",Welcome back @RicardoR to run the @TeslaMotors communications team!,95,115,313,1,537016081915719680,[],[],"[{'id': 14485933, 'username': 'ricardor', 'displayname': 'ricardo reyes', '_type': 'snscrape.modules.twitter.UserRef'}]",[],,,,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'photos': [], 'videos': [], 'animated': []}"
536354292396228608,536354292396228608,https://twitter.com/elonmusk/status/536354292396228608,2014-11-23 03:03:22+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}","@ID_AA_Carmack That works for Dragon, but hard to do for something long like Falcon",23,24,87,0,536258543675252739,[],[],"[{'id': 175624200, 'username': 'ID_AA_Carmack', 'displayname': 'John Carmack', '_type': 'snscrape.modules.twitter.UserRef'}]",[],,,,,,536331134645583872,"{'id': 175624200, 'username': 'ID_AA_Carmack', 'displayname': 'John Carmack', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
536326873916375040,536326873916375040,https://twitter.com/elonmusk/status/536326873916375040,2014-11-23 01:14:25+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}","The flight grid fins look like the ones on this test we did, but larger: https://t.co/gTaURQQeyx",91,370,525,0,536326873916375040,[],[],[],"[{'url': 'https://m.youtube.com/watch?v=DgLBIdVg3EM', 'text': 'm.youtube.com/watch?v=DgLBId…', 'tcourl': 'https://t.co/gTaURQQeyx'}]",,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
536325460318519296,536325460318519296,https://twitter.com/elonmusk/status/536325460318519296,2014-11-23 01:08:48+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",@ID_AA_Carmack No choice. Entry velocity too high for a precision landing with N2 thrusters alone. Must have aero surfaces for pitch trim.,13,40,87,0,536258543675252739,[],[],"[{'id': 175624200, 'username': 'ID_AA_Carmack', 'displayname': 'John Carmack', '_type': 'snscrape.modules.twitter.UserRef'}]",[],,,,,,536277962803650562,"{'id': 175624200, 'username': 'ID_AA_Carmack', 'displayname': 'John Carmack', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
536268250620125185,536268250620125185,https://twitter.com/elonmusk/status/536268250620125185,2014-11-22 21:21:28+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}",@John_Gardi Using legs as air brakes to drop terminal velocity in half requires slight redesign &amp; more data. Maybe flight 21.,7,27,59,0,536258543675252739,[],[],"[{'id': 227343379, 'username': 'John_Gardi', 'displayname': 'Just A. Tinker', '_type': 'snscrape.modules.twitter.UserRef'}]",[],,,,,,536266732579872770,"{'id': 227343379, 'username': 'John_Gardi', 'displayname': 'Just A. Tinker', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
536265739486121985,536265739486121985,https://twitter.com/elonmusk/status/536265739486121985,2014-11-22 21:11:30+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}","Grid fins are stowed on ascent and then deploy on reentry for ""x-wing"" style control. Each fin moves independently for pitch/yaw/roll.",82,250,556,0,536258543675252739,[],[],[],[],,,,,,536258543675252739,"{'id': 44196397, 'username': 'elonmusk', 'displayname': 'Elon Musk', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
536263260056850432,536263260056850432,https://twitter.com/elonmusk/status/536263260056850432,2014-11-22 21:01:39+00:00,"{'id': 44196397, 'id_str': '44196397', 'url': 'https://twitter.com/elonmusk', 'username': 'elonmusk', 'displayname': 'Elon Musk', 'rawDescription': '', 'created': datetime.datetime(2009, 6, 2, 20, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 158432282, 'friendsCount': 453, 'statusesCount': 31484, 'favouritesCount': 33531, 'listedCount': 127729, 'mediaCount': 1726, 'location': '𝕏Ð', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683325380441128960/yRsRRjGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1690621312', 'protected': None, 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': [], '_type': 'snscrape.modules.twitter.User'}","Base is 300 ft by 100 ft, with wings that extend width to 170 ft. Will allow refuel &amp; rocket flyback in future.",54,309,584,2,536262624653365248,[],[],[],[],,,,,,536262624653365248,"{'id': 44196397, 'username': 'elonmusk', 'displayname': 'Elon Musk', '_type': 'snscrape.modules.twitter.UserRef'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'photos': [], 'videos': [], 'animated': []}"
